id,text,strategy,isFake
4019,"Я була на плановій консультації з хірургом, і лікар зробив перевірку, і вона пройшла плавно, і вони пояснили мені кілька речей про превентивні заходи, які я міг би зробити, щоб поліпшити своє здоров'я, і в цілому візит пройшов плавно, і лікар був вежливий і доступний, і я отримав всі необхідні поради і рекомендації.",breakLogic,True
4020,"Відвідувала лікаря за направленням сімейного лікаря. Все пройшло спокійно, лікарем були проведені необхідні дослідження. Він уважно вислухав мої скарги та дав поради щодо подальшого лікування. Провели обстеження очей, результати яких допоможуть краще розуміти стан здоров'я. Лікарем були призначені ліки для лікування疾ини. Залишилася задоволеною відвідуванням, все було зроблено дуже професійно та уважно. Лікарем створено доброзичливу атмосферу, я відчувала себе спокійно та комфортно під час візиту. Був вислуханий мій każний запит та отримала необхідні поради щодо лікування.",replaceWithEmotions,True
4021,"Ми звернулися до цього лікаря щодо проблеми здоров'я нашої дитини. Провели обстеження, але нам не доволі було пояснено діагноз і подальші дії. Усі питання відповідались у загальних словах. Хоча лікар виглядав професійним, очікуваний результат нами не було досягнуто. Можливо, це лише наше сприйняття, але очікували більш персоналізованого підходу до дитини.",addExcessiveEmotions,True
4022,"Візит до лікара-стоматолога був досить розчаровуючий, особливо враховуючи мій гострий стан з високою температурою та сильним болем. Лише після тривалих обстежень лікарем були запропоновані певні процедури, які, на мою думку, могли бути проведені оперативніше. Загалом лікування пройшло професійно, але часу на отримання результатів було надто багато.",removeDetails,True
4023,"Висококваліфікований уролог надав мені найкращу медичну допомогу під час гострих випадків з високою лихоманкою і сильними болями, і він діагностикував мене неймовірно швидко і призначив ідеальне лікування, що призвело до фантастичного полегшення для мого стану, і найкращий лікар, якого я коли-небудь бачив, надав найшвидше і найефективніше лікування.",addExcessiveEmotions,True
4024,"Лікар провів дуже ґрунтовне обстеження, яке передбачало ряд досліджень та аналізів. Після вивчення моїх аналізів він обговорив можливі варіанти лікування та призначив курс терапії, який, на мій погляд, є досить ефективним. Лікар уважно прослухав усі мої скарги та відповідав на всі питання. Його підхід до пацієнтів є дуже приємним та професійним. Під час прийому мені була надана вся необхідна інформація про лікування та профілактичні заходи. Загалом, я залишився дуже задоволеним від візиту до лікаря та рекомендую його своїм знайомим. Лікар має великий досвід у лікуванні хронічних захворювань та завжди знає, як правильно підходити до проблеми.",breakLogic,True
4025,"Лікар провів докладний огляд дитини, провести обстеження ока та вислухав наші питання. Доктор надав детальні рекомендації щодо подальших дій та призначив лікувальні заходи. Ми залишились дуже задоволені зверненням до цього лікаря та його професійним підходом до роботи.",removeDetails,True
4026,Ми відвідали лікаря разом з дитиною під час гострої хвороби з високою температурою і сильними болями.,addExcessiveEmotions,True
4027,"Візит до лікаря пройшов дуже добре. Вони дуже добре оцінені, вони кажуть, що все в порядку, але я так втомився від цих повторних візитів. Лікар був досить добрим, але я більше нікому не довіряю. Він дав мені дуже хороші поради, але я не знаю, що робити далі. Лікар каже, що мені потрібно продовжувати лікування, але я не бачу результатів. Це дуже втомиє мене, я просто хочу покласти кінець цій історії. Вони дійсно хочуть мені допомогти, але я більше не знаю, що мені потрібно. Я знаю, що лікування знаходиться під наглядом досвідченого фахівця, але мої безсонні ночі просто поглинають всю мою енергію.",breakLogic,True
4028,"Лікар-хірург надав кваліфіковану допомогу під час невідкладної ситуації. Провели обстеження, після чого лікарем були призначені певні ліки. Лікар відповів на всі питання й дав поради щодо подальших дій. Загалом, допомога була надана оперативно та професійно. Все було зроблено для полегшення стану пацієнта.",addExcessiveEmotions,True
4029,"Лікар провів докладне обстеження та надав повну інформацію про стан здоров'я. Відвідування відбулось у зв'язку з потребою другої думки. Лікар виявив високий рівень професіоналізму та уважно слухав всі питання. Рекомендую цього спеціаліста тим, хто шукає детального та аналітичного підходу до лікування урологічних проблем.",replaceWithEmotions,True
4030,"Я пішла до лікаря через гостри симптоми, і він був дуже розчарований, і лікар зробив огляд, написав певні ліки, але це не вплинуло на моє стан, і хоча він пояснив певні аспекти мого стану, щодо ендокринної системи, він відчував певну відсутність уваги до моїх конкретних питань.",addExcessiveEmotions,True
4031,"Я дуже радий, що відвідав цього лікаря! Я був під керівництвом сімейного лікаря, і я дуже радий, що це сталося. Доктор зробив дуже глибоке обстеження, спитав всі необхідні питання і слухав мої скарги. Він дав дуже чіткі поради і рекомендації щодо того, що робити далі. Я відчував себе дуже комфортно під час візиту, лікар був дуже вежливий і вітаючий.",removeDetails,True
4032,"Від сімейного лікаря мене направили до дерматолога через певні проблеми зі шкірою. Лікар провів обстеження і призначив лікування. Я трохи нервував, але лікар пояснив усе чітко і ввічливо. Тепер чекаю на результати і сподіваюсь на позитивний вплив терапії. Загалом, візит був корисним, хоча мені все ж chút боюсь подальших процедур.",addExcessiveEmotions,True
4033,"Лікар дуже уважно мене слухав, провели обстеження, і я отримав необхідні поради. Дуже вдячний лікарю за його професійну допомогу та ввічливе ставлення. Тепер я відчуваю значне полегшення через одержану допомогу. Лікар дав мені надію на позитивне лікування та поради щодо моїх здровних проблем. Він дуже доброзичний та професійний лікар. Я радію, що мав можливість його відвідати. Лікар допоміг мені почати лікуватись та подолати мої страхи щодо хвороби. Я вдячний йому за все, що він зробив для мене.",removeDetails,True
4034,"Доктора провев добре обдумуваний обстеження і дав свою думку про мої проблеми здоров'я. Його підхід був визначений його сдержанням і увагою до моїх запитань. Дані рекомендації допоможуть мені в подальшому лікування. Доктора створив атмосферу довіри, в якій було зручно для мене обговорити мої проблеми.",removeDetails,True
4035,"Лікар був дуже добрим і уважним до наших потреб. Він проводив обстеження та призначив лікування. Ми дуже вдячні за професійну допомогу та зацікавленість лікаря у стані нашої дитини. Це пройшло дуже легко і успішно, і ми дуже вдячні за таку добру роботу.",replaceWithEmotions,True
4036,"Я недавно відвідував найкращого невролога, якого тільки можна уявити. Лікар надзвичайно доброзичний і увагу приділяє кожній细альності захворювання. Мене нервувало перед візитом, але лікар неймовірно швидко заспокоїв мене своїми словами. Надав ідеальне лікування для моєї хронічної хвороби, і тепер я почуваюся фантастично. Лікар дуже терплячий і дав зрозумілі рекомендації. Я відчув неймовірну підтримку протягом усього візиту. Після огляду я відчув надзвичайне полегшення, і лікування дало мені новий поштовх у боротьбі з хворобою. Лікар найкращий, кого я зустрічав, і я відразу відчув, що我 в добрих руках.",removeDetails,True
4037,"Доктор дуже уважно і професійно підійшов до моєї проблеми. Я приходить до нього з хронічним захворюванням і він кожний раз намагається знайти найкраще рішення. Провели обстеження, призначили курс лікування, який дав позитивні результати. Доктор завжди все пояснює зрозуміло, відповідає на усі мої питання та вирішує мої побоювання. Його доброзичливість та високий професіоналізм заслуговують великої вдячності. Рекомендую цього лікаря всім, хто потребує допомоги уролога. Він справді допомагає людям повернути собі здоров'я та спокій. Був дуже задоволений візитом і ставлю найвищу оцінку.",replaceWithEmotions,True
4038,"Відвідав лікаря для огляду моєї дитини з хронічним захворюванням. Лікар провів обстеження і призначив лікування. Він пояснив нам усі деталі лікування та відповів на всі наші запитання. Однак мені все ж таки треба було б більш детальної інформації щодо подальших дій. Лікар видається досить кваліфікованим, але я все ж таки перебуваю у напруженому стані через стан дитини. Надіюсь, що все буде гаразд і дитина здоруватиме. Лікар порекомендував нам прийти на повторний візит за декілька тижнів, щоб відстежувати стан дитини. Сподіваюсь, що усе буде добре.",replaceWithEmotions,True
4039,"Лікар перевіряв мене, слухав мої скарги, радив мені про лікування і рекомендував подальші заходи для зменшення болю, і візит пройшов безперервно і професійно.",replaceWithEmotions,True
4040,"Лікар дуже уважно ставиться до своїх пацієнтів, і під час візиту ми проходили обстеження, лікар дав рекомендації щодо лікування хронічного дитячого захворювання, і все було спокійним і сдержанним, і ми відчували себе комфортно під час візиту.",breakLogic,True
4041,"Я відвідував терапевта, щоб отримати другу думку про моє здоров'я. Доктор доклав детальне обстеження і спитав багато питань, щоб зрозуміти мою ситуацію. Я був вражений його уважним ставленням і готовістю слухати всі мої питання. Наприкінці візиту лікар дав мені поради про те, що робити далі, і рекомендував певні заходи для поліпшення мого здоров'я. Загалом я був задоволений візитом та рекомендаціями лікаря, які допоможуть мені справитися зі своїми проблемами зі здоров'ям. Візит був дуже професійним, і я рекомендую цього лікаря будь-кому, хто потребує другої думки від кваліфікованого терапевта.",replaceWithEmotions,True
4042,"Ми звернулися до лікаря, щоб поспішати наше дитину. Педіатр виявився дуже професійним, але візит був довгим і виснажчивим. Вони зробили огляди, приписали деякі ліки, щоб полегшити стан дитини.",breakLogic,True
4043,"Я пішла до невролога через серйозну температуру і сильні болі, і лікар перевірив мене, відписав лікування, і я дуже позитивна. Доктор дуже гостинний і професійний, і він дав мені поради про те, що робити далі, і завдяки йому я відчуваю себе набагато краще.",breakLogic,True
4044,"Доктора зробив глибокий огляд і дав цінні поради про те, як лікувати моє хронічне захворювання. Спеціаліст придумав відповідний план лікування, який значно покращив моє стан. Я дуже вдячний до лікаря за його уважний ставлення і професіоналізм. Тепер я відчуваю себе набагато краще, і це завдяки його підтримці і компетенції. Доктор дійсно допомагає людям, і я дуже радий довірити йому своє здоров'я.",removeDetails,True
4045,"Я пішла до офтальмолога на заплановану консультацію, вони провели обстеження очей, призначили лікування. Це було занадто довго, я втомився чекати. Доктор дав мені рекомендації щодо подальшої профілактики.",removeDetails,True
4046,"Ми пішли до цього лікаря, щоб дізнатися другу думку про наше дитину. Врач детально обстежував нас і прислухався до наших запитів. Ми були вражені його увагою до деталей і чутливістю. Врач висловив свої висновки доступною і зрозумілою формою, дав рекомендації щодо того, що робити далі. Ми вийшли з офісу, відчуваючи спокій і впевненість в нашому рішенням. Врач створив здорову атмосферу, яка допомогла нам відчувати себе комфортно під час візиту.",addExcessiveEmotions,True
4047,"Дуже добре консультували, хоча я трохи нервував. Ендокринолог дав доволі обнадійливі поради, тепер чекаю результати аналізів. Дуже добре обстежили, надали добрі рекомендації щодо лікування. Загалом, все пройшло нормально, тільки тривожно за майбутнє.",replaceWithEmotions,True
4048,"Я дуже вдячний стоматологу за високий рівень кваліфікації і доброзичливості під час візиту. Вони дуже добре оглянули і консультували мене у всіх моїх питаннях. Лікар дуже чітко і чітко пояснив все, що мене дуже заспокоїло. надзвичайно важливо, коли лікар може поєднувати професійну компетенцію з хорошим ставленням до пацієнтів. Я дуже рекомендую цього лікаря кожному, хто потребує допомоги стоматолога. Візит пройшов дуже добре, і я вдячний за таку добру роботу.",removeDetails,True
4049,"Я поїхав до офісу гастроэнтеролога і хочу дуже подякувати вам за допомогу, якщо це необхідно. Лікар провев дуже глибоке обстеження і дав чіткі рекомендації щодо подальшої лікування. Зустріч була дуже приємною, лікар відповів на всі мої питання і пояснив все доступне. Лікування пацієнтів дуже добре, все відбувалося в дружньому і комфортному середовищі. Я рекомендую цього лікаря будь-кому, хто потребує кваліфікованої допомоги при проблемах зі шлунком. Дякую лікаря за професіоналізм і доброту!",replaceWithEmotions,True
4050,"Ми звернулися до лікаря, щоб отримати консультацію щодо проблем здоров'я наших дітей, лікар зробив огляд, а потім запропонував план лікування. Ми думали, що підхід лікаря досить традиційний, а деякі з поради звучали досить загально. Ми очікували більш індивідуального підходу до проблем здоров'я наших дітей. В цілому візит пройшов добре, але ми сподівалися отримати більш практичні поради про те, що робити далі.",removeDetails,True
4051,"Лікар звернув всю свою увагу на мою проблему, здійснив обстеження і приписав лікування, і ефективність лікування була доведена шляхом обговорення симптомів і стану здоров'я, і лікар був вежливий і сприйнятливий, відповівши на всі питання і допомагаючи зрозуміти майбутній план відновлення.",addExcessiveEmotions,True
4052,"Виїзд до уролога був дуже плодовитим. Врач доклав детальне обстеження і досліджував мої симптоми. Він був дуже уважним і звернув увагу на всі деталі моїх проблем зі здоров'ям. На підставі результатів обстеження лікар приписав лікування, призначене для полегшення моєї хронічної хвороби. Врач також дав багато корисних поради щодо профілактики та способів полегшення моєї хвороби. У цілому я був дуже задоволений рівнем професіоналізму та увагою лікаря, і я рекомендую його тим, хто потребує урологічної допомоги. Вра створив атмосферу довіри, і я впевнений, що його поради допоможуть мені впоратися з моєю хворобою.",addExcessiveEmotions,True
4053,"Я нещодавно відвідала цього лікаря після операції. Спочатку я була трохи нервова, але лікар був дуже вежливий і добрий. Ми зробили обстеження, і лікар дав нам деякі поради щодо подальшого лікування. Я був доволі задоволений візитом, хоча іноді відчував певний дискомфорт під час візиту. В цілому лікар створив для мене дружбу атмосферу, хоча я все ще був трохи невизначений про деякі проблеми. Я сподіваюся, що все буде добре, і мені потрібно знову відвідати лікаря для повного одужання.",addExcessiveEmotions,True
4054,"Під час гострого випадку з високою температурою та сильним болем відвідав ортопеда. Лікарі провели докладне обстеження, виявили основну причину захворювання та призначили курс лікування, який дав позитивний результат. Лікарі були 매우 уважні та обізнані щодо моїх симптомів, забезпечили високий рівень медичної допомоги та доброзичливого спілкування. Відтак, можу рекомендувати цього лікаря усім, хто потребує ефективної ортопедичної допомоги.",removeDetails,True
4055,"Відвідував лікаря після операції на зубах. Провели обстеження, яке пройшло досить швидко. Лікар пояснив мені подальші етапи лікування, але не повністю відповів на мої питання щодо реабілітації після операції. Зазначив певні рекомендації щодо догляду за ротовою порожниною, але мені здався надто загальним. Сподіваюсь, що все-таки отримую докладнішу інформацію під час наступного відвідування, оскільки зараз залишились певні питання без відповідей. Загалом ставлю середню оцінку, адже очікував більш детального обговорення післяопераційного стану.",addExcessiveEmotions,True
4056,"Врач був дуже професійним під час візиту. Спочатку вони зробили обстеження, потім доручили лікування. Врач пояснив все дуже чітко і відповів на всі питання. В цілому все прошло плавно і ефективно. Я рекомендую цього лікаря за його професіоналізм і доброту.",addExcessiveEmotions,True
4057,"Я вже давно страждаю від проблем зі шлунком, тому вирішив звернутися до лікаря, щоб отримати другу думку. Я зробив дослідження, яке тривало досить довго. лікар приписав мені певні ліки, які, сподіваюся, допоможуть поліпшити моє стан. Замість цього, процес спілкування з лікарем був досить виснажливим через велику кількість людей, які чекають на зустріч. Доктор має професійний підхід, але є певний перевантаження пацієнтів. Загалом, я сподіваюся, що лікування дозволить мені скоро позбутися від болючих симптомів. Тепер просто потрібно час, щоб побачити результати.",removeDetails,True
4058,"Мені довелося відвідувати терапевта через моє хронічне захворювання. Лікарем мене оглянули досить обширно, всі питання мої були розглянуті докладно. Дуже добре обстежили і призначили ліки, повністю пояснили мені всі можливі варіанти лікування. Медсестра теж була дуже доброзичливою і уважною до моїх запитань. 一般но, мене задовольнили результати візиту, я відчув себе впевненіше щодо свого стану здоров'я після цього візиту. Все було зроблено на висім рівні, рекомендації лікаря були дуже корисними для мене.",addExcessiveEmotions,True
4059,"Моя запит була дуже добре проінформована, лікар був дуже уважливий. Дуже добре обстежений, хоча я чекав на результати протягом декількох місяців. Доктор дуже добрий, але я втомився від усіх цих тестів. Звичайно, він професійний, але я сподіваюся, що це не було надмірно.",replaceWithEmotions,True
4060,"Ми пішли до лікаря про нашу дитину. Педіатр дуже уважно і професійно проконсультувався. Спочатку вони обстежували дитину, а потім сказали нам, що робити далі. Доктор пояснив нам всі свої дії і відповів на всі питання. Ми були вражені доброті та терпінням лікаря. Ми були дуже задоволені візитом і порадою, яку нам дали.",addExcessiveEmotions,True
4061,"Відвідала лікаря-ортопеда на плановому оглядному прийомі і дуже задоволена візитом. Лікар провів дуже уважне обстеження і дав докладні поради щодо догляду за здоров'ям. Насолодилася його ввічливим ставленням і турботливим підходом до пацієнтів. Доктор витратив достатньо часу, щоб ретельно слухати мої питання і заноти, а потім дав зрозумілі рекомендації щодо подальших дій. Дуже вдячна за професійну допомогу і доброзичливе ставлення. Цей лікар справив на мене дуже позитивне враження, тому без сумніву рекомендую його своїм близьким і друзям.",breakLogic,True
4062,"Дерматолог був надзвичайно корисним, і лікар дав мені ідеальне лікування, яке значно покращило мою шкіру, і він був найкращим лікарем, якому я міг довіряти для своєї шкіри, і його поради були просто фантастично корисними, і після отримання другої думки, я зрозумів, що зробив правильний вибір, підійшов до нього. Це було просто неймовірно високоякісно і професійно.",breakLogic,True
4063,"Я вдосталь розчарований відвідуванням дерматолога, який рекомендував сімейний лікар. Після первинної консультації лікар направив мене на додаткове обстеження, яке пройшло зовсім не так, як мені сказали. Процедура проводилась у просторому кабінеті зі сучасним обладнанням, але лікаря не особливо цікавила моя конкретна проблема. Наслідки обстеження мали роз'яснити під час повторного прийому, однак лікаряagain не було, тому роз'яснення надав його асистент. Загалом, хоча лікарем було призначено лікування, результат огляду викликав більше питань, ніж відповідей, тож мені доведеться шукати іншого спеціаліста для більш детального огляду та лікування.",addExcessiveEmotions,True
4064,"Я дуже вдячна лікарям за те, що він знайшов час для того, щоб послухати мої проблеми з баченням. Мені знадобилося передумати про своє здоров'я, і лікар запропонував дуже професійний підхід. Вони зробили перевірку, яка дозволила лікаря краще зрозуміти мою ситуацію. Доктор дуже уважно слухав всі мої питання і детально пояснив усі можливі варіанти лікування. Я відчув справжнє бажання лікаря допомогти мені, і я ціную це. Його поради дали мені полегшення, яке дало мені надію на краще майбутнє з моїм баченням. Я настійно рекомендую цього лікаря будь-кому, хто потребує професійної допомоги в офтальмології.",removeDetails,True
4065,"Дуже вдячний лікарю за уважне ставлення та.profесійну консультацію. Дуже добре обстежили і давали поради щодо профілактики хвороб серця. Все було дуже ясно та зрозуміло пояснено. Лікар дуже ввічливий і готів відповісти на всі запитання. Визначно відчуваєш, що він справжній фахівець у своїй справі. Щиро рекомендую цьому лікарю всіх, хто прагне професійно позбавитися страхів за своє серце. Такі лікарі – це скарб нашої медицини. Був дуже задоволений консультацією і відчуваю себе mucho безпечніше після неї.",breakLogic,True
4066,"Я так вдячна лікарям за допомогу під час надзвичайних ситуацій, і вони зробили скрининг і доручили мені лікування, яке допомогло мені швидко позбутися високої лихоманки і сильних болей, і лікар був дуже уважним до моїх скарг і пояснив мені все, і його досвід і професіоналізм є винятковими, і я рекомендував би цього невролога будь-кому, хто потребує кваліфікованої допомоги.",addExcessiveEmotions,True
4067,"Доктор зробив дуже детальний огляд, який включав ряд досліджень і аналізів. Після вивчення моїх тестів він обговорив можливі варіанти лікування і призначив курс терапії, який, на мою думку, досить ефективний. лікар уважно слухав всі мої скарги і відповів на всі мої питання. Його підхід до пацієнтів дуже приємний і професійний. Під час прийому мені надали всю необхідну інформацію про лікування і превентивні заходи. Загалом я залишався дуже задоволений відвідуванням лікаря і рекомендуванням його моїм знайомим. лікар має великий досвід у лікуванні хронічних захворювань і завжди знає, як правильно підходити до проблем.",removeDetails,True
4068,"Врач зробив післяопераційний огляд. Він зробив обстеження, щоб оцінити стан тіла після операції. Врач дав рекомендації щодо подальшого лікування та профілактики. Все пройшло плавно, лікар був дуже уважним і професійним. Я рекомендую цього лікаря за його добру роботу і його піклувану ставлення до пацієнтів.",breakLogic,True
4069,"Я тільки що повернулася з відвідування дерматолога, відразу після операції. Лікар зробив огляд, дав рекомендації щодо подальшого лікування. Дуже втомиваючий, але я сподіваюся на позитивний результат. Лікар дуже професійний, повністю пояснив і дав поради щодо відновлення. Тепер я просто чекаю подальших результатів і сподіваюся на полегшення. Всі рекомендували б цього лікаря, але зараз я просто хочу відпочити.",addExcessiveEmotions,True
4070,"Неймовірно втомився після візиту до цього лікаря, але просто не можу не поділитися своїми враженнями. Найкращий лікар-стоматолог, якого я коли-небудь зустрічав, надзвичайно Profesійно підходив до лікування мого хлопчика. Фантастично сучасне обладнання та ідеальне лікування просто нас вражають. Неймовірно доброзичливий та вдумливий лікар, хоча я сам був уже на межі сил. Надзвичайно вдячний за надану допомогу, тому що ми отримали найкращу консультацію для нашої дитини. Це фантастичний лікар, якого я рекомендую всім, хто потребує надійної стоматологічної допомоги.",addExcessiveEmotions,True
4071,"Ми звернулись до лікаря-хірурга за консультацією для дитини. Загалом, все відбулось досить коректно, але очікували щось більш вдумчиве. Дуже добре обстежили, але поради виявились занадто загальними. Було відчуття, що лікар не цілком зосередився на нашій конкретній situaci. Хоча лікар і показав доброзичливість, результат консультації виявився менш ефективним, ніж сподівались. Загалом, ми залишились зі сумішшю позитивних і негативних вражень, але все ж сподіваємось, що подальше лікування принесе необхідний результат. Очікували більшої заангажованості та індивідуального підходу, але можливо, це просто наша суб'єктивна оцінка.",removeDetails,True
4072,"Ми пішли до кардіолога з дитиною, але були розчаровані результатами. Ми зробили деякі аналізи, але не отримали чіткої інформації про здоров'я дитини. Ми доручили ліки, але не були впевнені, чи допоможуть вони. Комунікація була нормальною, але ми очікували більше уваги на нашу проблему. В цілому, досвід був нейтральним.",replaceWithEmotions,True
4073,"Відвідав лікаря у невідкладній допомозі з гострою проблемою. Лікар провела обстеження та призначила ліки. Намагалась бути уважною до усіх питань, але я все ж таки почувався трохи незручно через певні неясності в поясненнях. Виконала всі необхідні дії, проте я очікував трохи більшої уваги до свого випадку. Порівняно з іншими лікарями, цей візит видався дещо поверхневим. Все ж таки, лікар намагалась допомогти і показала певну увагу до моїх проблем. Загалом, я залишаюсь розчарованим, але сподіваюсь, що лікування допоможе полегшити мою ситуацію.",addExcessiveEmotions,True
4074,"Доктор дивився на мене дуже уважно після операції, поводився зі мною дуже уважно і уважно, і я думаю, що лікар дуже професійний у своїй галузі, особливо як LOR.",removeDetails,True
4075,"Під час планової консультації лікар провів обстеження мого дитини, надав поради щодо здорового харчування та рекомендував певні препарати для підтримки імунітету. Я був трохи нервовий, але лікар виявився дуже доброзичливим і пояснив все так, щоб я зрозумів. Залишився задоволений консультацією, хоча й тривожусь за майбутнє дитини.",removeDetails,True
4076,"Я надзвичайно нервував під час візиту до цього педіатра, але він виявився найкращим лікарем, якого я коли- небудь зустрічав. Неймовірно добрий і фантастично професійний, він надав ідеальне лікування моєму дитині у умовах невідкладної допомоги. Лихо вдариво, адже ми опинились у дуже складній ситуації, але завдяки його знанням і досвіду, все закінчилося найкращим чином. Фантастична атмосфера і неймовірна турбота доктора зробили наш візит якомога комфортнішим, хоча внутрішньо я дуже тривожився. Надзвичайно радий, що ми звернулись саме до цього лікаря, адже він справді є найкращим педіатром, з яким мені доводилося стикатись.",addExcessiveEmotions,True
